id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot
ermawu_T1_00053,ermawu,sim_ermawu_l3l4,施工期灰尘大,施工扰民,urban_governance,环境,0.398,Very Negative,neg,0.566,0.795,0.741,怒,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.498,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.924,0
ermawu_T1_00054,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.282,Very Negative,neg,0.763,0.81,0.755,哀,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.737,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.725,0
ermawu_T1_00055,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.481,Neutral,neu,0.592,0.812,0.907,盼,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.762,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.835,1
ermawu_T1_00056,ermawu,sim_ermawu_l3l4,改造还在施工，吵得受不了,施工扰民,urban_governance,环境,0.112,Very Negative,neg,0.67,0.847,0.796,怒,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.407,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.755,0
ermawu_T1_00057,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.414,Neutral,neu,0.31,0.898,0.853,急,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.671,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,neu,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.772,0
ermawu_T1_00058,ermawu,sim_ermawu_l3l4,五一10万人，体验拉胯,文旅活力,urban_operation,事件,0.367,Negative,neg,0.53,0.911,0.761,怒,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.431,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.723,1
ermawu_T1_00059,ermawu,sim_ermawu_l3l4,施工绕行太麻烦,施工扰民,urban_governance,环境,0.357,Very Negative,neg,0.64,0.874,0.838,怒,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.43,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.69,0
ermawu_T1_00060,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.048,Negative,neg,0.918,0.764,0.801,怒,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.772,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.798,0
ermawu_T1_00061,ermawu,sim_ermawu_l3l4,人太多挤得慌，根本走不动,文旅活力,urban_operation,事件,0.174,Negative,neg,0.758,0.852,0.842,怒,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.47,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.748,1
ermawu_T1_00062,ermawu,sim_ermawu_l3l4,回迁安置拖很久,回迁安置,urban_renewal,服务,0.214,Negative,neg,0.854,0.76,0.814,哀,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.743,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.81,0
ermawu_T1_00063,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.166,Negative,neg,0.873,0.746,0.825,愁,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.651,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.803,0
ermawu_T1_00064,ermawu,sim_ermawu_l3l4,节假日停车地狱,停车难,urban_governance,设施,0.239,Negative,neg,0.654,0.846,0.736,哀,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.405,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.907,0
ermawu_T1_00065,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.381,Very Negative,neg,0.508,0.735,0.913,哀,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.506,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.929,0
ermawu_T1_00066,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.157,Negative,neg,0.909,0.829,0.749,哀,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.861,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.757,0
ermawu_T1_00067,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.401,Neutral,neu,0.651,0.855,0.754,盼,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.623,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.731,0
ermawu_T1_00068,ermawu,sim_ermawu_l3l4,施工期灰尘大,施工扰民,urban_governance,环境,0.336,Very Negative,neg,0.632,0.809,0.725,怒,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.755,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.936,0
ermawu_T1_00069,ermawu,sim_ermawu_l3l4,施工期灰尘大,施工扰民,urban_governance,环境,0.265,Negative,neg,0.843,0.857,0.81,哀,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.654,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.889,0
ermawu_T1_00070,ermawu,sim_ermawu_l3l4,改造还在施工，吵得受不了,施工扰民,urban_governance,环境,0.323,Very Negative,neg,0.877,0.866,0.915,怒,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.75,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.836,0
ermawu_T1_00071,ermawu,sim_ermawu_l3l4,回迁政策还在等落实,回迁安置,urban_renewal,服务,0.583,Neutral,neu,0.781,0.808,0.72,盼,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.546,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neu,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.791,0
ermawu_T1_00072,ermawu,sim_ermawu_l3l4,回迁政策还在等落实,回迁安置,urban_renewal,服务,0.475,Neutral,neu,0.548,0.729,0.814,盼,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.534,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neu,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.698,0
ermawu_T1_00073,ermawu,sim_ermawu_l3l4,五一10万人，体验拉胯,文旅活力,urban_operation,事件,0.062,Very Negative,neg,0.714,0.785,0.707,怒,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.468,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.94,1
ermawu_T1_00074,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.363,Very Negative,neg,0.674,0.78,0.811,哀,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.654,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.746,0
ermawu_T1_00075,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.554,Neutral,neu,0.76,0.803,0.723,盼,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.758,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.848,1
ermawu_T1_00076,ermawu,sim_ermawu_l3l4,改造还在施工，吵得受不了,施工扰民,urban_governance,环境,0.159,Negative,neg,0.945,0.728,0.863,怒,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.721,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.732,0
ermawu_T1_00077,ermawu,sim_ermawu_l3l4,既有文化味更有烟火气，难得,烟火气保留,urban_renewal,文化,0.669,Positive,pos,0.536,0.946,0.905,乐,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.558,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.757,0
ermawu_T1_00078,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.545,Neutral,neu,0.419,0.885,0.782,急,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.668,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.828,0
ermawu_T1_00079,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.892,Very Positive,pos,0.675,0.766,0.914,乐,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.637,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.931,0
ermawu_T1_00080,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.3,Negative,neg,0.823,0.804,0.721,愁,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.503,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.766,0
ermawu_T1_00081,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.547,Neutral,neu,0.584,0.926,0.912,急,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.793,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.713,1
ermawu_T1_00082,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.351,Very Negative,neg,0.753,0.942,0.899,愁,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.586,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.766,0
ermawu_T1_00083,ermawu,sim_ermawu_l3l4,人太多挤得慌，根本走不动,文旅活力,urban_operation,事件,0.383,Very Negative,neg,0.528,0.824,0.877,愁,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.877,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.711,1
ermawu_T1_00084,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.239,Negative,neg,0.597,0.905,0.86,怒,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.669,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.794,0
ermawu_T1_00085,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.347,Negative,neg,0.612,0.92,0.774,怒,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.732,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.681,0
ermawu_T1_00086,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.061,Negative,neg,0.773,0.826,0.91,哀,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.59,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.841,0
ermawu_T1_00087,ermawu,sim_ermawu_l3l4,改造还在施工，吵得受不了,施工扰民,urban_governance,环境,0.188,Very Negative,neg,0.914,0.791,0.795,怒,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.697,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.9,0
ermawu_T1_00088,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.129,Negative,neg,0.69,0.845,0.88,愁,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.787,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.862,0
ermawu_T1_00089,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.407,Neutral,neu,0.422,0.935,0.852,盼,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.599,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.831,0
